#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
14.0,49,9.221191
25.0,49,9.221241
19.0,49,9.221249
26.0,49,9.221255
25.0,49,9.221261
30.0,47,9.272363
18.0,49,9.284312
29.0,49,9.295367
30.0,49,9.295418
16.0,49,9.295426
22.0,49,9.295433
11.0,49,9.295438
18.0,49,9.351214
13.0,49,9.363012
25.0,49,9.37148
26.0,49,9.37153
13.0,49,9.371539
29.0,49,9.371546
21.0,49,9.371552
30.0,40,9.417931
28.0,49,9.428117
21.0,49,9.428169
26.0,49,9.428178
27.0,49,9.428184
25.0,49,9.42819
18.0,49,9.428196
24.0,49,9.494131
30.0,49,9.510562
11.0,49,9.510616
24.0,49,9.510626
25.0,49,9.510632
21.0,49,9.510638
29.0,49,9.510643
29.0,49,9.581178
30.0,45,9.588448
24.0,49,9.594829
23.0,49,9.594882
18.0,49,9.594891
24.0,49,9.594896
25.0,49,9.594902
21.0,49,9.657128
30.0,45,9.665273
20.0,49,9.66533
30.0,47,9.669758
25.0,49,9.672059
25.0,49,9.672108
26.0,49,9.672117
30.0,36,9.732391
30.0,47,9.738335
25.0,49,9.748449
25.0,49,9.748507
24.0,49,9.753372
19.0,49,9.755653
27.0,49,9.755697
30.0,37,9.799178
30.0,40,9.802399
25.0,49,9.812393
18.0,49,9.81244
25.0,49,9.812449
27.0,49,9.812455
18.0,49,9.812461
28.0,49,9.887211
16.0,49,9.88972
30.0,46,9.900369
16.0,49,9.905266
24.0,49,9.905322
28.0,49,9.905331
19.0,49,9.905338
17.0,49,9.966022
30.0,38,9.967172
23.0,49,9.971444
17.0,49,9.979559
23.0,49,9.985694
28.0,49,9.985754
17.0,49,9.985763
26.0,49,10.044654
28.0,49,10.046521
29.0,49,10.050994
26.0,49,10.060129
30.0,47,10.063674
30.0,48,10.064833
25.0,49,10.065726
27.0,49,10.123989
29.0,49,10.127651
27.0,49,10.129461
30.0,44,10.134964
30.0,48,10.137219
27.0,49,10.141607
24.0,49,10.14336
30.0,40,10.19189
30.0,45,10.19684
18.0,49,10.201119
24.0,49,10.201167
27.0,49,10.201176
19.0,49,10.201182
27.0,49,10.201187
15.0,49,10.270817
26.0,49,10.280758
26.0,49,10.287385
21.0,49,10.287439
20.0,49,10.287448
24.0,49,10.287455
27.0,49,10.287461
19.0,49,10.349517
18.0,49,10.356444
30.0,47,10.358386
21.0,49,10.362827
26.0,49,10.362879
23.0,49,10.362887
24.0,49,10.362894
25.0,49,10.428577
20.0,49,10.434931
17.0,49,10.439225
28.0,49,10.440999
18.0,49,10.441043
23.0,49,10.44105
19.0,49,10.441057
25.0,49,10.505638
25.0,49,10.512538
18.0,49,10.516658
27.0,49,10.518225
22.0,49,10.518267
24.0,49,10.518276
13.0,49,10.518282
30.0,36,10.563232
19.0,49,10.577775
27.0,49,10.577825
26.0,49,10.577834
23.0,49,10.57784
16.0,49,10.577845
20.0,49,10.577851
19.0,49,10.643503
30.0,44,10.657623
22.0,49,10.667533
27.0,49,10.667583
25.0,49,10.667591
18.0,49,10.66761
27.0,49,10.667616
30.0,35,10.727374
18.0,49,10.730831
20.0,49,10.743346
30.0,49,10.750043
26.0,49,10.750099
15.0,49,10.750108
19.0,49,10.750114
20.0,49,10.808328
20.0,49,10.809856
23.0,49,10.822117
30.0,45,10.823607
20.0,49,10.830128
23.0,49,10.83018
18.0,49,10.830189
25.0,49,10.883816
23.0,49,10.8851
28.0,49,10.897869
24.0,49,10.899261
30.0,45,10.899307
18.0,49,10.906422
16.0,49,10.90648
30.0,32,10.945946
30.0,36,10.950079
19.0,49,10.962812
22.0,49,10.962865
17.0,49,10.962874
20.0,49,10.96288
26.0,49,10.962886
20.0,49,11.024474
18.0,49,11.032481
30.0,37,11.036604
23.0,49,11.05851
18.0,49,11.058562
25.0,49,11.058571
20.0,49,11.058577
27.0,49,11.10986
30.0,35,11.113574
25.0,49,11.117778
22.0,49,11.118608
20.0,49,11.137385
20.0,49,11.137437
17.0,49,11.137446
17.0,49,11.187907
28.0,49,11.193461
24.0,49,11.194618
30.0,48,11.194659
22.0,49,11.21816
15.0,49,11.218209
26.0,49,11.218217
23.0,49,11.275993
30.0,35,11.281737
29.0,49,11.281792
21.0,49,11.28319
18.0,49,11.283231
30.0,43,11.296394
27.0,49,11.305734
30.0,48,11.368309
20.0,49,11.370005
26.0,49,11.370051
23.0,49,11.37006
24.0,49,11.370067
25.0,49,11.370073
30.0,49,11.370079
30.0,44,11.453898
19.0,49,11.460632
24.0,49,11.464376
18.0,49,11.464424
29.0,49,11.464433
24.0,49,11.46444
28.0,49,11.464445
30.0,47,11.536231
29.0,49,11.552382
27.0,49,11.553917
19.0,49,11.553967
20.0,49,11.553976
27.0,49,11.553982
26.0,49,11.553987
23.0,49,11.624163
28.0,49,11.63627
20.0,49,11.637583
27.0,49,11.637644
30.0,49,11.637653
26.0,49,11.63766
24.0,49,11.637665
24.0,49,11.704413
24.0,49,11.712679
25.0,49,11.713667
24.0,49,11.713705
21.0,49,11.713714
22.0,49,11.71372
19.0,49,11.713725
30.0,33,11.755363
25.0,49,11.772383
30.0,49,11.772433
24.0,49,11.772442
17.0,49,11.772448
12.0,49,11.772454
26.0,49,11.772459
24.0,49,11.83297
26.0,49,11.862332
27.0,49,11.862382
20.0,49,11.86239
16.0,49,11.862397
27.0,49,11.862403
24.0,49,11.862408
27.0,49,11.919833
28.0,49,11.945947
26.0,49,11.946
12.0,49,11.946009
28.0,49,11.946016
28.0,49,11.946022
24.0,49,11.946027
12.0,49,12.001288
